timestamp,injection_name,failure_type,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Top26,Top27,Top28,Top29,Top30,Top31,Top32,Top33,Top34,Top35,Top36,Top37,Top38,Top39,Top40,Top41,Top42,Top43,Top44,Top45,Top46,Top47,Top48,Top49,Top50,Top51
1752834450,ts1-ts-train-service,0,ts-user-service:0.9548166571259018,ts-execute-service:0.9504787332357659,ts-route-service:0.9499805956529932,ts-preserve-other-service:0.9496491466294712,ts-ui-dashboard:0.9485637572764306,ts-admin-route-service:0.9480058846657854,ts-consign-price-service:0.9478445447142059,ts-notification-service:0.9450826598709464,ts-travel-service:0.9422187156841607,ts-admin-basic-info-service:0.9404779728810455,ts-order-service:0.9306080003485739,ts-seat-service:0.9266377945392364,ts-verification-code-service:0.9256339108959013,ts-delivery-service:0.9210156297592642,ts-station-food-service:0.9164965449889169,ts-voucher-service:0.9098867578661602,ts-security-service:0.9076499205127917,ts-payment-service:0.9073248752699322,rabbitmq:0.9046517420275713,ts-food-delivery-service:0.9007908044338617,ts-admin-user-service:0.8912749509661249,ts-admin-travel-service:0.87861217274814,ts-admin-order-service:0.8771945827878159,ts-cancel-service:0.8748571912787785,ts-basic-service:0.8363404181098162,ts-inside-payment-service:0.8204044583034468,mysql:0.8157323898058125,ts-news-service:0.5468767098582369,ts-consign-service:0.5151959221719286,ts-price-service:0.5088038833842367,ts-food-service:0.489289959187729,ts-preserve-service:0.4737065827435608,ts-train-service:0.4709558085323097,ts-auth-service:0.4431763033422175,ts-ticket-office-service:0.44297284585978464,ts-contacts-service:0.43900025223114947,ts-travel2-service:0.4373459836842307,ts-avatar-service:0.43622269198441244,ts-station-service:0.4360346676540164,ts-travel-plan-service:0.43017849782583367,ts-train-food-service:0.42981865154776705,ts-wait-order-service:0.4277666550568931,ts-route-plan-service:0.42578968458066035,ts-config-service:0.4230193693811015,ts-rebook-service:0.4203810536226462,ts-gateway-service:0.4200911771442487,ts-assurance-service:0.4173552971310061,loadgenerator:0.4008181045841366,ts-order-other-service:0.3434968074949704,federate:0.16639445116509533,:0.16586178130210974
1752834500,ts1-ts-train-service,0,ts-admin-travel-service:0.9797425380237537,ts-admin-order-service:0.9793893057205791,ts-preserve-other-service:0.9791614925591585,ts-execute-service:0.9789823810202634,ts-admin-user-service:0.9787735367092343,ts-admin-basic-info-service:0.9787238447242994,ts-gateway-service:0.9782777461058187,ts-admin-route-service:0.9780828375688662,ts-cancel-service:0.9779317753104022,ts-food-delivery-service:0.9777557667404662,ts-rebook-service:0.9770575883807812,ts-voucher-service:0.9738788453232312,ts-wait-order-service:0.9718533222505983,ts-station-food-service:0.9718402232911534,ts-payment-service:0.9714435611901856,ts-assurance-service:0.9714109849931273,ts-avatar-service:0.9705108888067642,ts-delivery-service:0.9671113794421426,ts-news-service:0.9652910112768283,ts-contacts-service:0.9636996351056064,ts-user-service:0.9632843807798006,ts-config-service:0.9622777413612931,ts-train-food-service:0.9622718762727405,ts-price-service:0.9618433719428625,ts-security-service:0.961176829431807,ts-train-service:0.9607262839979536,ts-station-service:0.9597981530187227,ts-consign-service:0.9597578669808746,ts-route-plan-service:0.9589889881739577,ts-verification-code-service:0.9571281983361515,ts-notification-service:0.956375303827937,ts-travel-plan-service:0.9494155925712426,ts-preserve-service:0.9448449972454097,ts-consign-price-service:0.943193411120763,ts-ticket-office-service:0.9384712325174056,ts-route-service:0.9274760239678964,rabbitmq:0.9273085515523384,ts-order-other-service:0.9254158640384648,ts-travel-service:0.9148284207986045,ts-inside-payment-service:0.9083389758815072,ts-basic-service:0.8584633974917009,ts-auth-service:0.8422838298472262,ts-seat-service:0.8378309868145488,ts-ui-dashboard:0.7903078754304091,ts-order-service:0.7848550813081756,loadgenerator:0.7804448852109254,mysql:0.7565013673104758,ts-travel2-service:0.7549303206721645,ts-food-service:0.7503489032166932,federate:0.7091203507928023,:0.70693175191776
1752832550,ts2-ts-order-other-service,25,ts-food-service:0.9445572900655268,ts-preserve-service:0.9121453795898321,ts-ui-dashboard:0.9088056746893522,federate:0.8005880249498843,:0.7998322341027067,loadgenerator:0.7724180079582866,mysql:0.6953568946866996,ts-seat-service:0.6761743369451145,ts-order-other-service:0.6733438797764022,ts-user-service:0.6567412485279845,ts-auth-service:0.6154987587123106,ts-consign-price-service:0.6089958943567912,ts-inside-payment-service:0.580030728232501,ts-route-plan-service:0.579213530026498,ts-admin-route-service:0.568086766404139,ts-travel-plan-service:0.5635507430992055,ts-ticket-office-service:0.5529971340145627,ts-voucher-service:0.5520780670524195,ts-admin-user-service:0.5483095628121516,ts-avatar-service:0.5207587059608045,ts-price-service:0.5131700298148194,ts-verification-code-service:0.5130175356628306,ts-admin-order-service:0.506613941113392,ts-route-service:0.501047845152528,ts-assurance-service:0.5008048582845882,ts-config-service:0.500652852760731,ts-travel2-service:0.4999968358563386,ts-contacts-service:0.49391507342945046,ts-basic-service:0.491349707059622,ts-station-food-service:0.4905369610452489,ts-admin-basic-info-service:0.48892927057020524,ts-travel-service:0.48297517313796223,ts-preserve-other-service:0.4826455835259461,ts-station-service:0.4767064413199146,ts-consign-service:0.4761259386783777,ts-news-service:0.469826518907947,ts-rebook-service:0.45658339971583206,ts-train-food-service:0.45342374697920657,ts-security-service:0.4527108529152668,ts-train-service:0.4519419990676383,ts-food-delivery-service:0.44862535881863697,ts-order-service:0.44812254235085774,ts-cancel-service:0.44273686219808733,ts-payment-service:0.442615803988442,rabbitmq:0.4408289152320586,ts-wait-order-service:0.4384525721225321,ts-execute-service:0.43663310327617927,ts-admin-travel-service:0.40568513792322153,ts-gateway-service:0.40566154370504776,ts-delivery-service:0.39034770798160034,ts-notification-service:0.37603701905734976
1752832600,ts2-ts-order-other-service,25,ts-basic-service:0.978923070660596,ts-order-other-service:0.9714727946366143,ts-route-plan-service:0.9652129144781412,ts-travel-service:0.9642307717839329,ts-verification-code-service:0.9558461544006704,ts-admin-basic-info-service:0.9481539371480436,ts-preserve-other-service:0.9430493839298962,ts-ui-dashboard:0.9394541719334168,ts-rebook-service:0.9372883433185748,ts-route-service:0.9361369182908417,ts-station-service:0.935266973791933,ts-config-service:0.9351993712465956,ts-execute-service:0.9310154203604566,ts-payment-service:0.9283450290483741,ts-wait-order-service:0.9255048120292642,ts-voucher-service:0.923765972058012,ts-admin-user-service:0.9226132758221859,ts-auth-service:0.9225497550326285,ts-admin-route-service:0.9175054180071716,ts-admin-order-service:0.9163014860536819,ts-travel2-service:0.9148536887558654,ts-order-service:0.8939481573933179,ts-ticket-office-service:0.8799619032700138,rabbitmq:0.8733213241403641,ts-travel-plan-service:0.8027985218857968,ts-preserve-service:0.7837508635976488,ts-delivery-service:0.7484836339660876,ts-price-service:0.7477179289485472,ts-consign-price-service:0.7234118844555899,loadgenerator:0.6972447470294042,ts-contacts-service:0.6970456209978134,ts-news-service:0.6629966944919814,ts-station-food-service:0.6549280650184981,ts-user-service:0.6376815480253775,ts-assurance-service:0.6238634936863772,ts-avatar-service:0.610924780530311,ts-security-service:0.5786605305395716,ts-food-delivery-service:0.5748913823451838,ts-cancel-service:0.5546508108320899,ts-seat-service:0.5500075731880232,ts-consign-service:0.5460699284929569,ts-train-food-service:0.5141148792572137,ts-train-service:0.511938909972148,ts-inside-payment-service:0.5097599018373014,ts-gateway-service:0.5097064495655154,ts-food-service:0.5051367982484842,ts-admin-travel-service:0.5022923937049412,ts-notification-service:0.4872932599687274,federate:0.40566954279495443,:0.40536473050404964,mysql:0.38853891762435
1752832650,ts2-ts-order-other-service,25,ts-preserve-service:0.9461492328298007,ts-food-service:0.9352772739305816,ts-ui-dashboard:0.929609900985298,federate:0.8195698083958717,:0.8190269805013083,ts-order-other-service:0.7575079562093165,loadgenerator:0.7020992716684074,mysql:0.7019478295587874,ts-seat-service:0.6578340097792628,ts-user-service:0.6289254967736031,ts-consign-price-service:0.6022321437101243,ts-auth-service:0.584124639282292,ts-travel-plan-service:0.5772580909604655,ts-route-plan-service:0.572582850435537,ts-admin-route-service:0.5552853677470777,ts-ticket-office-service:0.5452920367406064,ts-voucher-service:0.5434136456784333,ts-inside-payment-service:0.5426784931785394,ts-admin-user-service:0.5425763087539032,ts-avatar-service:0.5300340837865766,ts-price-service:0.516804290969348,ts-verification-code-service:0.5098724234380398,ts-assurance-service:0.5080739938550519,ts-station-food-service:0.4996674543634587,ts-admin-order-service:0.49850766663731944,ts-contacts-service:0.4930640333109927,ts-news-service:0.488304506225839,ts-admin-basic-info-service:0.4776009309009328,ts-travel2-service:0.4766250794977784,ts-route-service:0.4762027692354284,ts-consign-service:0.4731306950637319,ts-basic-service:0.47160857888685204,ts-config-service:0.4686216465499248,ts-preserve-other-service:0.46725537036984427,ts-travel-service:0.46436608089899634,ts-security-service:0.4633960378473744,ts-train-food-service:0.4626936074447039,ts-food-delivery-service:0.45690194043868754,ts-station-service:0.45187913107074945,ts-cancel-service:0.4486864476002792,ts-rebook-service:0.4402396934111533,ts-payment-service:0.4252856949682422,ts-execute-service:0.42193500997159444,ts-train-service:0.4217473902187957,rabbitmq:0.4197927723201872,ts-gateway-service:0.4187727032912008,ts-wait-order-service:0.41798829021162,ts-order-service:0.416819167625259,ts-admin-travel-service:0.41194976420868185,ts-delivery-service:0.39095816890395174,ts-notification-service:0.38296147989824014
1752836140,ts2-ts-travel-service,1,ts-food-service:0.8820615887620762,ts-ui-dashboard:0.8010472804239156,federate:0.7433610074748445,:0.7426222602321118,ts-order-other-service:0.708336793329208,loadgenerator:0.697995549593321,ts-train-service:0.6945307562836902,ts-user-service:0.6629477918408874,mysql:0.6494898981900006,ts-seat-service:0.6395957228708102,ts-inside-payment-service:0.6129633160302055,ts-order-service:0.5724669699221511,ts-auth-service:0.5061638771953537,ts-preserve-service:0.5060029468689957,ts-travel2-service:0.4808754629808203,ts-food-delivery-service:0.4596363436194286,ts-contacts-service:0.45570341495059596,ts-basic-service:0.44371594218965194,ts-consign-service:0.4421990762467449,rabbitmq:0.44009939428255307,ts-route-plan-service:0.43917093977424215,ts-travel-plan-service:0.4390529266959647,ts-avatar-service:0.4342640101791723,ts-train-food-service:0.41898494178707935,ts-consign-price-service:0.4179112374216322,ts-travel-service:0.41138630792491143,ts-preserve-other-service:0.40837011293823033,ts-ticket-office-service:0.40785894621722335,ts-execute-service:0.4062123561145854,ts-route-service:0.40439230067567455,ts-verification-code-service:0.40331739366644737,ts-admin-route-service:0.40258328190703774,ts-payment-service:0.40010788752719945,ts-admin-basic-info-service:0.3990262110746862,ts-admin-travel-service:0.397282522880919,ts-price-service:0.39493168576144255,ts-admin-order-service:0.38784521964930135,ts-config-service:0.3866713034662191,ts-delivery-service:0.3850351788192026,ts-admin-user-service:0.3797421744626198,ts-station-food-service:0.3739097744802913,ts-cancel-service:0.3732999207343765,ts-station-service:0.3687851229531609,ts-wait-order-service:0.36279192654953607,ts-gateway-service:0.36143254620019377,ts-assurance-service:0.3563062662198564,ts-notification-service:0.3546323848534642,ts-news-service:0.35457822109526405,ts-rebook-service:0.35095733139710295,ts-security-service:0.3498354065650249,ts-voucher-service:0.34982593649668137
1752836190,ts2-ts-travel-service,1,ts-food-service:0.9692176153625613,federate:0.7592995460426023,:0.7590729341363939,mysql:0.7123607335656503,ts-ui-dashboard:0.6781936454156574,ts-preserve-service:0.6246673585655184,ts-travel2-service:0.6016229670040959,loadgenerator:0.5955567214624871,ts-travel-service:0.5887639760886023,ts-inside-payment-service:0.5665253080156517,ts-basic-service:0.5607636777512048,ts-seat-service:0.5434138733534885,ts-order-other-service:0.5417680513775984,ts-user-service:0.5215285653453912,ts-train-service:0.5212052980715095,ts-order-service:0.49453291744836514,ts-consign-price-service:0.4935115130128134,ts-route-service:0.4868423346864921,ts-ticket-office-service:0.46177616819842915,ts-consign-service:0.4523374014863569,ts-food-delivery-service:0.4471841294993827,ts-config-service:0.44292022237781514,ts-preserve-other-service:0.43391966855989306,rabbitmq:0.42383906858950005,ts-auth-service:0.41963497745228756,ts-avatar-service:0.4154838781336897,ts-train-food-service:0.40801814122897195,ts-route-plan-service:0.4051899527788544,ts-payment-service:0.39746764818717323,ts-contacts-service:0.39274059869746225,ts-admin-basic-info-service:0.3819572070633802,ts-cancel-service:0.3753861570855146,ts-admin-route-service:0.37432790060987686,ts-admin-travel-service:0.37424672250160773,ts-execute-service:0.3737946623069768,ts-station-service:0.3680822827785847,ts-notification-service:0.36569296398909035,ts-station-food-service:0.36442397980340635,ts-wait-order-service:0.35555233678249343,ts-verification-code-service:0.3497602326135243,ts-gateway-service:0.3442331404228804,ts-price-service:0.33699473912990013,ts-admin-user-service:0.3346095024795089,ts-admin-order-service:0.3312083834467314,ts-news-service:0.32602015108547366,ts-assurance-service:0.3259719099714774,ts-security-service:0.32534849744356276,ts-voucher-service:0.32166578006373214,ts-rebook-service:0.3164454202857192,ts-delivery-service:0.28685625354011657,ts-travel-plan-service:0.24286456919179236
1752836210,ts2-ts-travel-service,1,ts-preserve-service:0.6934251469806101,ts-travel-service:0.6934093173220659,loadgenerator:0.6933576526920072,:0.6831116559429391,federate:0.6829417158822586,ts-ui-dashboard:0.6637782602206924,ts-food-service:0.6617828534690551,ts-inside-payment-service:0.6566656198138905,mysql:0.6495388499113242,ts-basic-service:0.6478680377335708,ts-order-other-service:0.6244454711301426,ts-user-service:0.6167282872323309,ts-route-service:0.6127692414971198,rabbitmq:0.6013140035581973,ts-seat-service:0.6001617529345347,ts-consign-price-service:0.5944889192587424,ts-admin-basic-info-service:0.5868244406730172,ts-ticket-office-service:0.5855836720742249,ts-admin-route-service:0.5641291256558696,ts-verification-code-service:0.5574157643774067,ts-food-delivery-service:0.554195720868447,ts-execute-service:0.5538839940005684,ts-config-service:0.5524760312550967,ts-consign-service:0.5514173935229079,ts-price-service:0.5467952405297987,ts-admin-user-service:0.545439103252376,ts-admin-order-service:0.5421825788738779,ts-assurance-service:0.5403464328099044,ts-route-plan-service:0.5399435393822749,ts-news-service:0.5391852489303213,ts-train-service:0.5377053626939094,ts-avatar-service:0.5340337275001462,ts-rebook-service:0.5303160942627734,ts-security-service:0.5281343966432543,ts-auth-service:0.5202930850416192,ts-train-food-service:0.5188861646456578,ts-payment-service:0.5098874801782367,ts-notification-service:0.49138741317100937,ts-admin-travel-service:0.4898399033093141,ts-station-service:0.48301525676747026,ts-order-service:0.4766006697528591,ts-station-food-service:0.47636266644286873,ts-wait-order-service:0.47605247433001596,ts-gateway-service:0.470443145648027,ts-voucher-service:0.4694573123818145,ts-preserve-other-service:0.4620076943348874,ts-contacts-service:0.42726540198025575,ts-travel-plan-service:0.4116656954333524,ts-travel2-service:0.40862139859310986,ts-cancel-service:0.4006719493779749,ts-delivery-service:0.36852475784215893
1752836240,ts2-ts-travel-service,1,ts-food-service:0.6890278174756792,ts-travel-service:0.6879673145360791,ts-preserve-service:0.6851443439091628,federate:0.6759929066655643,:0.6758673375957555,ts-ui-dashboard:0.6663906364242663,ts-inside-payment-service:0.6643302142837226,ts-basic-service:0.6466848460615675,loadgenerator:0.6448103764931137,mysql:0.6418420065082756,ts-auth-service:0.6253121915642601,ts-user-service:0.6249961862354022,ts-route-service:0.6222644674221826,ts-consign-price-service:0.6104306915959619,ts-order-other-service:0.6052032031950424,ts-seat-service:0.6009368474767653,ts-ticket-office-service:0.5997158207858834,rabbitmq:0.5948852817796286,ts-consign-service:0.5789409073918088,ts-food-delivery-service:0.577287919083753,ts-train-service:0.5713900414816152,ts-admin-basic-info-service:0.5701376486388215,ts-config-service:0.5651420118500368,ts-admin-route-service:0.5619479332518845,ts-route-plan-service:0.5563927055747758,ts-execute-service:0.5557957256462732,ts-order-service:0.5394910802618663,ts-payment-service:0.5371867239238401,ts-train-food-service:0.5356103158427485,ts-verification-code-service:0.533616670600105,ts-admin-user-service:0.5285198305495504,ts-security-service:0.527944059673485,ts-price-service:0.5278768121379773,ts-avatar-service:0.5266068048944665,ts-admin-order-service:0.5250967754496461,ts-assurance-service:0.5176518246665724,ts-news-service:0.5151808159196342,ts-rebook-service:0.5125056141469355,ts-admin-travel-service:0.5098620380517537,ts-preserve-other-service:0.5093065789949862,ts-notification-service:0.5082879125945476,ts-station-service:0.5013466621179077,ts-wait-order-service:0.49455966629007586,ts-station-food-service:0.49418311143770033,ts-gateway-service:0.48277686255714847,ts-contacts-service:0.480585820762911,ts-voucher-service:0.47545102626206415,ts-travel2-service:0.4706102827852698,ts-cancel-service:0.4508722222651209,ts-travel-plan-service:0.4004792106348418,ts-delivery-service:0.39225850882063706
1752836260,ts2-ts-travel-service,1,ts-food-service:0.8599102907254317,federate:0.6995598238351566,:0.6993748058170579,ts-ui-dashboard:0.6817177035066231,ts-travel-service:0.6608048295456115,ts-inside-payment-service:0.647429872063223,mysql:0.6456547841503731,ts-basic-service:0.6269197091897423,loadgenerator:0.6161854938621936,ts-user-service:0.6041220056017589,ts-auth-service:0.6026822276529651,ts-preserve-service:0.6014322428584302,ts-train-service:0.5929041627877991,ts-route-service:0.5890829557454317,ts-consign-price-service:0.5879729242784806,ts-order-other-service:0.5871372949632159,ts-seat-service:0.57514212425392,ts-ticket-office-service:0.575087479353096,ts-route-plan-service:0.5703042216522188,ts-order-service:0.5676831318365698,ts-consign-service:0.5625462798127088,ts-food-delivery-service:0.561110829002126,ts-config-service:0.5402364129113313,ts-preserve-other-service:0.5309338776292697,rabbitmq:0.5298563575337103,ts-payment-service:0.520205327792699,ts-train-food-service:0.5147601019130353,ts-contacts-service:0.5137781153497973,ts-admin-route-service:0.5032860762699594,ts-execute-service:0.5031460990861536,ts-admin-basic-info-service:0.4994442138885976,ts-travel2-service:0.49739265978908687,ts-avatar-service:0.4927611779429746,ts-admin-travel-service:0.48708361499282715,ts-notification-service:0.48092797869237425,ts-station-food-service:0.4775918382150025,ts-station-service:0.47537517144079805,ts-cancel-service:0.4749427465429147,ts-wait-order-service:0.46945688199599,ts-security-service:0.4645799317842665,ts-verification-code-service:0.4620643919767242,ts-admin-user-service:0.4548609523721908,ts-gateway-service:0.4532637329296957,ts-price-service:0.4517287885664196,ts-admin-order-service:0.4510684544500887,ts-assurance-service:0.4403210600655612,ts-voucher-service:0.43962070394615316,ts-news-service:0.4372939743982719,ts-rebook-service:0.43600142843033446,ts-delivery-service:0.4139452416429523,ts-travel-plan-service:0.3715883908781338
1752836290,ts2-ts-travel-service,1,ts-food-service:0.8422794284201931,:0.7097742408902799,federate:0.7096565416766772,ts-ui-dashboard:0.699206994926887,loadgenerator:0.6809314494532026,ts-travel-service:0.6707697832156623,mysql:0.6565589346933164,ts-inside-payment-service:0.6481490821915066,ts-basic-service:0.632770608947647,ts-preserve-service:0.6198033259761129,ts-order-other-service:0.6088937481745991,ts-user-service:0.6068397253431929,ts-auth-service:0.5921813585790124,ts-route-service:0.5842887901722584,ts-consign-price-service:0.5757502028023254,ts-seat-service:0.571094805468388,ts-train-service:0.5666622374184427,ts-ticket-office-service:0.563822238632208,ts-route-plan-service:0.5538276839614967,rabbitmq:0.5464279008396482,ts-food-delivery-service:0.5418683601943846,ts-consign-service:0.5382939643848977,ts-config-service:0.5308931076720091,ts-admin-basic-info-service:0.5209577395173876,ts-admin-route-service:0.5113791054560256,ts-order-service:0.5067236060497102,ts-execute-service:0.5051965886072394,ts-train-food-service:0.5040496343306093,ts-avatar-service:0.5010410753111023,ts-payment-service:0.4994558871686021,ts-verification-code-service:0.48999033464359165,ts-preserve-other-service:0.4883434785834247,ts-admin-user-service:0.4758830477241003,ts-price-service:0.4742691182827684,ts-admin-order-service:0.47236838368882567,ts-admin-travel-service:0.4706921826676135,ts-security-service:0.4703358108582525,ts-notification-service:0.46951771047064117,ts-assurance-service:0.46681552305960994,ts-news-service:0.46431692383135614,ts-contacts-service:0.4624375243667783,ts-station-food-service:0.4622525153602105,ts-travel-plan-service:0.4603566662673491,ts-rebook-service:0.45935998634263353,ts-station-service:0.4575862355886732,ts-wait-order-service:0.45562872108945335,ts-gateway-service:0.4445133905728088,ts-travel2-service:0.43765524724848515,ts-voucher-service:0.43603047493368785,ts-cancel-service:0.42898835519754913,ts-delivery-service:0.3940254866305052
1752836310,ts2-ts-travel-service,1,ts-food-service:0.9405011331485194,ts-travel-service:0.8976593675316383,ts-preserve-service:0.7759240207408878,:0.727323738177573,federate:0.7268426544381162,ts-ui-dashboard:0.7055428206142258,ts-auth-service:0.668124588954249,mysql:0.6659863727998167,loadgenerator:0.6587868003265835,ts-route-service:0.56512523139128,ts-consign-price-service:0.5579299520192489,ts-config-service:0.5028617966043516,ts-inside-payment-service:0.4251259196807359,ts-food-delivery-service:0.3880738645497932,ts-voucher-service:0.380182753679361,ts-consign-service:0.3707517568595325,ts-notification-service:0.3693823292027151,ts-preserve-other-service:0.36362124412614144,ts-route-plan-service:0.36207486851585513,ts-travel2-service:0.36034225959110144,ts-station-service:0.35662829978845256,ts-user-service:0.35379545877764795,rabbitmq:0.35153224165069813,ts-train-service:0.3447816205012755,ts-contacts-service:0.3440171147721445,ts-ticket-office-service:0.33272603039896387,ts-admin-basic-info-service:0.33128622878335356,ts-wait-order-service:0.3308290486843727,ts-train-food-service:0.3267356737607572,ts-order-other-service:0.32669974111685274,ts-security-service:0.3200399682722498,ts-order-service:0.30925502357897283,ts-payment-service:0.30479300267144593,ts-seat-service:0.3035069076951804,ts-avatar-service:0.3003160541289809,ts-admin-route-service:0.2962811802338262,ts-execute-service:0.29499244439805206,ts-cancel-service:0.2937390225546385,ts-basic-service:0.2898956509208897,ts-news-service:0.28834954607317437,ts-verification-code-service:0.28425693554149345,ts-assurance-service:0.2841596318212658,ts-station-food-service:0.27790677557582133,ts-price-service:0.26507210848774676,ts-rebook-service:0.265043995284692,ts-admin-user-service:0.25944288938436666,ts-travel-plan-service:0.2477455874083629,ts-admin-travel-service:0.24346668602295415,ts-admin-order-service:0.2377281349313351,ts-gateway-service:0.2300463790846468,ts-delivery-service:0.21797831232725018
1752836360,ts2-ts-travel-service,1,ts-food-service:0.9550087088068928,ts-travel-service:0.8553624226433343,ts-preserve-service:0.799329757295224,:0.7670980897357108,federate:0.766881554302517,ts-ui-dashboard:0.7352999660229225,mysql:0.6645809926505357,ts-auth-service:0.6305539788969385,ts-route-plan-service:0.6058459977156279,ts-route-service:0.5780168415176932,loadgenerator:0.573205124551229,ts-consign-price-service:0.54839450146186,ts-config-service:0.4665778229887174,ts-food-delivery-service:0.3664502590054079,ts-voucher-service:0.3622006844418405,ts-train-service:0.359665993636515,ts-station-service:0.35357436710616486,ts-inside-payment-service:0.353109947923394,ts-contacts-service:0.34679089692189385,ts-travel2-service:0.34330744138611,ts-preserve-other-service:0.34034580471024084,ts-order-service:0.32986085956923916,ts-user-service:0.32912944968304747,ts-notification-service:0.3268971027733162,ts-consign-service:0.31917295615033975,ts-wait-order-service:0.3164079104152973,rabbitmq:0.28811787768764285,ts-security-service:0.2816567555579301,ts-cancel-service:0.2812805168817827,ts-ticket-office-service:0.280659890821889,ts-order-other-service:0.27509021995268745,ts-delivery-service:0.2733255425107244,ts-train-food-service:0.2660193080406058,ts-admin-basic-info-service:0.25759294048496717,ts-seat-service:0.24971806626936396,ts-payment-service:0.24876360189015118,ts-admin-route-service:0.24685683388989405,ts-execute-service:0.2373902995097307,ts-news-service:0.2288150142494245,ts-avatar-service:0.2227594578901924,ts-station-food-service:0.22112223734055572,ts-assurance-service:0.22066600421790084,ts-verification-code-service:0.21843989089011456,ts-basic-service:0.21786061223759867,ts-price-service:0.21502762217721905,ts-admin-user-service:0.19588404235309065,ts-rebook-service:0.1945055975988461,ts-admin-travel-service:0.18640539221068866,ts-admin-order-service:0.1761106438808381,ts-travel-plan-service:0.16829873579347704,ts-gateway-service:0.16558063864730013
1752847160,ts2-ts-auth-service,18,ts-food-service:0.951630327505424,ts-ui-dashboard:0.9248462982999699,ts-route-plan-service:0.9037359889603893,ts-admin-route-service:0.8388530375587019,ts-assurance-service:0.8386883148063308,ts-admin-order-service:0.8318315741074293,ts-station-food-service:0.8287766347024086,ts-execute-service:0.8283377851329172,ts-admin-basic-info-service:0.8182307487946052,ts-news-service:0.81204657161251,ts-route-service:0.8070925680929425,ts-voucher-service:0.804725542485168,ts-cancel-service:0.8036105727566345,ts-security-service:0.8034004918211249,ts-inside-payment-service:0.7997538930080871,ts-admin-travel-service:0.7867155245923232,ts-auth-service:0.7684743693306956,ts-train-service:0.7660631289267288,ts-admin-user-service:0.7654102117071089,ts-price-service:0.7584960204928719,ts-verification-code-service:0.7582737930309424,ts-consign-price-service:0.7544412202692321,ts-consign-service:0.7436313109819953,ts-food-delivery-service:0.739890290283195,ts-config-service:0.7301032568314394,ts-seat-service:0.7293612201543749,rabbitmq:0.7284409100343558,ts-wait-order-service:0.7269175690720102,ts-order-service:0.7263686671130931,ts-ticket-office-service:0.7147123989498532,ts-train-food-service:0.7121607391293251,ts-user-service:0.7115673838696176,ts-delivery-service:0.7107934464511911,ts-gateway-service:0.7036094115576439,ts-contacts-service:0.7021443523912244,ts-payment-service:0.6995013069722693,ts-travel-service:0.6972742436152413,ts-rebook-service:0.6970384664530893,ts-preserve-other-service:0.6904051798869854,ts-avatar-service:0.6785669744363936,ts-order-other-service:0.6696347906072082,ts-basic-service:0.656143462129126,ts-notification-service:0.6177763611841949,mysql:0.6037444396015405,ts-preserve-service:0.5890404922788066,ts-travel-plan-service:0.580556815741486,federate:0.5180488020800247,:0.5156065557694752,loadgenerator:0.4688959338983753,ts-station-service:0.4179627481383028,ts-travel2-service:0.39400610515213796
1752847210,ts2-ts-auth-service,18,ts-food-service:0.924071694249294,ts-route-plan-service:0.8016135454065562,ts-ui-dashboard:0.7731705309620941,ts-basic-service:0.7420707863326808,ts-preserve-service:0.7160821389982728,ts-train-service:0.7101114138669673,federate:0.6680555220292062,:0.6678080072671172,ts-seat-service:0.6672740061690803,ts-route-service:0.6609715980110225,ts-auth-service:0.6395262308300127,ts-news-service:0.6334435626862222,ts-station-food-service:0.629651405925168,ts-order-other-service:0.628393811958402,ts-verification-code-service:0.614425255024264,ts-assurance-service:0.612072407220366,ts-admin-basic-info-service:0.6055241512189191,ts-security-service:0.6013847615920561,rabbitmq:0.5893065343118041,ts-inside-payment-service:0.582402413382044,ts-voucher-service:0.5791147859420722,ts-admin-route-service:0.5761205893347288,mysql:0.5744925225118266,ts-travel-service:0.5674466233089469,ts-admin-travel-service:0.5672279422850247,ts-admin-user-service:0.5662266469874082,ts-execute-service:0.5656269711050839,ts-cancel-service:0.5642538210296996,ts-admin-order-service:0.5621633205089175,ts-delivery-service:0.5604049581615175,ts-travel2-service:0.5285354719980929,ts-consign-price-service:0.5233192456310554,ts-travel-plan-service:0.5228184794429123,loadgenerator:0.5182023361425607,ts-price-service:0.48403291114065405,ts-avatar-service:0.47715448064475263,ts-consign-service:0.46191318685018845,ts-user-service:0.45131253572219554,ts-config-service:0.43987598131413386,ts-food-delivery-service:0.43836156677984084,ts-ticket-office-service:0.4265998037295866,ts-wait-order-service:0.425653433859595,ts-train-food-service:0.40450136380181045,ts-payment-service:0.4013342823970467,ts-contacts-service:0.3962342617642162,ts-gateway-service:0.3961385382243361,ts-rebook-service:0.3669506711068345,ts-preserve-other-service:0.3611058441716512,ts-order-service:0.3580506801747966,ts-station-service:0.3463608328514074,ts-notification-service:0.34492478567863893
