timestamp,level,cmdb_id,failure_type,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Top26,Top27,Top28,Top29,Top30,Top31,Top32,Top33,Top34,Top35,Top36,Top37,Top38,Top39,Top40,Top41,Top42,Top43,Top44,Top45,Top46
1652032391,pod,shippingservice-1,Kubernetes Container CPU Load,shippingservice-1:0.6914985526178277,currencyservice2-0:0.39849727318290795,productcatalogservice-0:0.3603763556886454,recommendationservice2-0:0.35120215992301757,productcatalogservice2-0:0.3490528001743325,paymentservice-2:0.33472253224778603,cartservice-2:0.3338861991949167,cartservice-0:0.33169343746434254,emailservice2-0:0.3199699914736817,frontend-0:0.3148712700516223,cartservice2-0:0.31481609364655744,currencyservice-2:0.31447338084529797,cartservice-1:0.29996694981246375,recommendationservice-1:0.29237731587002463,emailservice-0:0.29198172312681575,paymentservice-0:0.28394060398109566,emailservice-2:0.2788729779698689,adservice-1:0.2755483947998812,currencyservice-0:0.27426551790978954,adservice-0:0.2707680211834637,shippingservice-0:0.26501136734876296,productcatalogservice-1:0.25296132219839434,frontend-2:0.24510595626783485,emailservice-1:0.24344251988276186,recommendationservice-2:0.23343728802528974,recommendationservice-0:0.22762010319031703,adservice-2:0.2063767006013797,productcatalogservice-2:0.20086984209827408,currencyservice-1:0.2002182973923655,paymentservice-1:0.1997669460795397,checkoutservice-0:0.1959534509598169,shippingservice-2:0.18765291574107015,paymentservice2-0:0.18226301657146493,checkoutservice-1:0.17461782685135863,checkoutservice2-0:0.16117005846791502,checkoutservice-2:0.14974545820482504,frontend-1:0.13880826058971762,frontend2-0:0.12503714966152968,shippingservice2-0:0.11653487433023675,adservice2-0:0.0913675407176253,node-5:0.03598834663338053,node-2:0.032609746910954945,node-4:0.02729420159149383,node-3:0.023328849944750308,node-1:0.017115270051056487,node-6:0.01694732431905208
1652034858,service,frontend,Kubernetes Container Network Packet Loss,frontend-1:0.644530749417456,frontend-0:0.6273958319962174,frontend2-0:0.4824925187725564,frontend-2:0.48014849639865637,emailservice-0:0.41631280785173264,emailservice-2:0.40402136872505534,emailservice-1:0.3834117661426928,paymentservice-0:0.3749099363559035,productcatalogservice2-0:0.34517583486010067,paymentservice-1:0.34056648604133083,emailservice2-0:0.33561661776562124,paymentservice-2:0.32808826751026193,adservice-0:0.3216994298380506,currencyservice2-0:0.3028281018262645,productcatalogservice-2:0.292101804687464,cartservice2-0:0.2779877966442065,currencyservice-2:0.27287353311008244,currencyservice-0:0.2656462954218327,recommendationservice-2:0.2621204681251417,adservice2-0:0.26082431404369244,shippingservice-2:0.2599028378730506,recommendationservice-0:0.2569279935572952,productcatalogservice-0:0.24929596368447457,shippingservice-0:0.24640490447325827,currencyservice-1:0.2457930287154861,checkoutservice-2:0.24285744743220963,checkoutservice-1:0.24235916769391316,checkoutservice-0:0.23812763099693404,productcatalogservice-1:0.23328151034249225,checkoutservice2-0:0.2317924339023929,recommendationservice-1:0.22652531407701826,adservice-1:0.2236919874589337,recommendationservice2-0:0.21872701471364597,shippingservice-1:0.21691263631413849,cartservice-1:0.18448786229255534,cartservice-0:0.18040804938403146,paymentservice2-0:0.18026960920071003,shippingservice2-0:0.17529574610748666,adservice-2:0.1751296104110184,cartservice-2:0.14492442204235376,node-5:0.058319279410648156,node-6:0.053976379987595274,node-3:0.016247148494356,node-2:0.01292743557061885,node-4:0.009095817201989346,node-1:0.007350227709063808
1652035716,node,node-5,Node CPU Failure,node-5:0.6356015886499827,frontend-0:0.34603994137402044,shippingservice2-0:0.335715181664262,currencyservice2-0:0.2962150560386009,currencyservice-0:0.265584543995392,currencyservice-1:0.26060353588932844,checkoutservice2-0:0.26022543159068323,emailservice-2:0.2562835151080821,paymentservice-0:0.25526389691326384,productcatalogservice-0:0.24976210935110907,cartservice2-0:0.24850690598504696,frontend-2:0.2330737574049807,node-4:0.22959574935656377,node-6:0.2230023137325038,emailservice-1:0.21961975090427732,paymentservice-1:0.21302024808306755,shippingservice-2:0.211139637102544,currencyservice-2:0.2091491207714378,node-2:0.20855549996949918,checkoutservice-0:0.20572879600356841,cartservice-1:0.20423223103212404,shippingservice-0:0.20313835307279293,productcatalogservice-2:0.19941554663259986,node-3:0.1974208636040783,recommendationservice-0:0.19539377282199322,emailservice-0:0.19502944826400312,checkoutservice-1:0.19333783331893598,emailservice2-0:0.19086856298029184,recommendationservice-1:0.1885812490228719,adservice2-0:0.18312041699956952,paymentservice2-0:0.18085613081847485,productcatalogservice-1:0.17957027059649555,cartservice-0:0.17416138485551114,adservice-1:0.17370839838041907,recommendationservice2-0:0.17016032116278879,frontend2-0:0.17013169012896925,paymentservice-2:0.16963288417560063,adservice-2:0.16839050149875087,productcatalogservice2-0:0.1677720725970057,frontend-1:0.162395679833248,shippingservice-1:0.15169484670986624,checkoutservice-2:0.1489182455975989,node-1:0.14811423438605886,cartservice-2:0.12881876775810544,adservice-0:0.12308685534446966,recommendationservice-2:0.11893733480973097
1652044466,pod,shippingservice-1,Kubernetes Container CPU Load,shippingservice-1:0.6188088148259873,checkoutservice2-0:0.5384920793460303,frontend2-0:0.49277018524835675,currencyservice-1:0.47350321089242314,checkoutservice-2:0.44319586149970447,productcatalogservice-1:0.44266752049487085,currencyservice2-0:0.4305685246990203,productcatalogservice-2:0.4226253162154281,shippingservice2-0:0.4163212421579224,frontend-2:0.4087772116165751,checkoutservice-1:0.4067383479445437,frontend-0:0.3993719130504861,checkoutservice-0:0.3951879489496968,cartservice-1:0.3852099719802345,currencyservice-2:0.3820679173086314,paymentservice-0:0.3719913771073828,adservice2-0:0.3705585166133341,recommendationservice-0:0.3681105758694933,productcatalogservice-0:0.3680045691012543,recommendationservice-1:0.3646062349003974,adservice-2:0.3475028679335881,paymentservice2-0:0.347376271729559,currencyservice-0:0.34303725271576274,shippingservice-2:0.34004495425860154,cartservice-2:0.33183688574174536,adservice-0:0.3295937093541157,paymentservice-2:0.3271316483402275,emailservice-2:0.3156939088571123,cartservice-0:0.30975284044965673,paymentservice-1:0.3071076983810998,recommendationservice-2:0.29873557510565807,frontend-1:0.29651949883931633,adservice-1:0.26332087503928164,emailservice-0:0.2625945105716254,cartservice2-0:0.25229870358456347,recommendationservice2-0:0.24138515557659815,shippingservice-0:0.23496031233990525,emailservice-1:0.2318712832089375,emailservice2-0:0.21208726787607915,productcatalogservice2-0:0.1859600539291036,node-5:0.024130626995359183,node-2:0.020665264244541796,node-6:0.014840010781724644,node-4:0.011381264042464291,node-3:0.008920052999825312,node-1:0.007440649290557804
1652046023,service,emailservice,Kubernetes Container Write I/O Load,emailservice-0:0.6427058717533901,emailservice-1:0.6312794542531713,emailservice2-0:0.6202631845080876,emailservice-2:0.6135257360889732,checkoutservice-2:0.5527176512862669,adservice2-0:0.5287015817275353,recommendationservice-0:0.4913900369019825,paymentservice-0:0.462183431520089,frontend-1:0.4561862284976599,frontend2-0:0.4544275986778939,shippingservice2-0:0.44507578481329907,adservice-0:0.43751009355308207,currencyservice-2:0.4322256142308452,shippingservice-0:0.42873342317056046,checkoutservice-0:0.4250040387278892,shippingservice-2:0.4215825705537604,productcatalogservice-2:0.42105381439388107,productcatalogservice-0:0.4181226354986618,checkoutservice2-0:0.4151819343837299,checkoutservice-1:0.40036630261459355,cartservice-2:0.3993632301662682,recommendationservice-1:0.399242316680057,currencyservice-1:0.39294054908552706,frontend-0:0.39037788880434093,cartservice-1:0.3838736172649981,adservice-2:0.3819525425949197,productcatalogservice2-0:0.3810725801828196,currencyservice2-0:0.36565051318285363,cartservice2-0:0.3569598152613918,productcatalogservice-1:0.3553836747082763,adservice-1:0.3545820833574513,paymentservice2-0:0.34693632198691476,currencyservice-0:0.3434828907356952,frontend-2:0.32840055845693006,paymentservice-2:0.32271229336858154,recommendationservice-2:0.3021412923714915,paymentservice-1:0.2809767660125743,recommendationservice2-0:0.24563226736713364,cartservice-0:0.23918987492115196,shippingservice-1:0.09500562579432997,node-6:0.05012209988435782,node-1:0.026263621298495854,node-5:0.0193823928333875,node-3:0.019355032010221845,node-2:0.018450504729963225,node-4:0.009253407383223443
1652047629,service,recommendationservice,Kubernetes Container Memory Load,recommendationservice-1:0.6551846730862554,recommendationservice2-0:0.5925767128046249,recommendationservice-0:0.5857702891363186,recommendationservice-2:0.5608610260349967,checkoutservice-2:0.4884487322968633,frontend-1:0.4653182992533215,adservice2-0:0.4577476235425207,checkoutservice2-0:0.45389951905771686,checkoutservice-1:0.4341588279583999,productcatalogservice2-0:0.4225336876989267,adservice-1:0.41899597427742924,currencyservice-2:0.4187810326293466,adservice-2:0.3917411917408711,adservice-0:0.3880889103560851,cartservice-2:0.3842815420124892,frontend-2:0.374250171559753,shippingservice-1:0.3614066476438487,frontend2-0:0.3579789199439165,shippingservice-0:0.3477954884588869,currencyservice-1:0.32103636025277643,paymentservice-0:0.31840112692371797,cartservice-1:0.3125743275559267,cartservice-0:0.31110334110583254,shippingservice-2:0.3068271058789883,cartservice2-0:0.3040032285095959,shippingservice2-0:0.30382472041157055,paymentservice-2:0.3018091297045349,currencyservice2-0:0.29896976817085935,frontend-0:0.29562559351545725,productcatalogservice-1:0.2930485252663395,productcatalogservice-2:0.29136020969543014,currencyservice-0:0.2891963080039268,checkoutservice-0:0.2561865625748027,emailservice2-0:0.2324472474338238,paymentservice-1:0.2248503966661466,productcatalogservice-0:0.22372475218276497,paymentservice2-0:0.1576736671693793,emailservice-2:0.13690023073622617,emailservice-0:0.1335066231064004,emailservice-1:0.1226621565766512,node-3:0.10895682649119358,node-5:0.10186323245221318,node-4:0.10064750372661939,node-2:0.0817093885415305,node-1:0.06795942674743934,node-6:0.03788367099364976
1652049367,service,productcatalogservice,Kubernetes Container Network Packet Loss,currencyservice-0:0.5585296329973605,shippingservice-2:0.5473162912771722,checkoutservice-0:0.5381707684468102,checkoutservice-1:0.5381353670756082,checkoutservice2-0:0.5376378554516824,paymentservice-2:0.5361452295486105,shippingservice-1:0.5328513921486618,productcatalogservice-0:0.5286403332230325,paymentservice-0:0.5283908029078589,productcatalogservice-1:0.515046136954837,emailservice-0:0.5149958935988929,checkoutservice-2:0.5133711867018813,emailservice-2:0.49719626390031263,currencyservice-2:0.49250156878749946,paymentservice2-0:0.4883359335462463,cartservice-0:0.4864885039568522,shippingservice-0:0.4838617592404098,adservice-2:0.47055231054089125,productcatalogservice-2:0.4676043513282205,emailservice-1:0.4588932947129505,currencyservice-1:0.4573706618604964,shippingservice2-0:0.45501189337043163,paymentservice-1:0.44570062074371025,cartservice-2:0.4375114967993165,emailservice2-0:0.4255472690230604,cartservice-1:0.4237484550736828,cartservice2-0:0.3769986056366626,productcatalogservice2-0:0.36364750426462283,frontend-2:0.3579626140846017,recommendationservice-2:0.3387713028526438,frontend-1:0.3317654918587483,recommendationservice2-0:0.3311905974804166,frontend-0:0.3304568578884757,recommendationservice-1:0.32986291126450473,frontend2-0:0.32773760946974123,adservice2-0:0.3135774084978622,recommendationservice-0:0.2726539810443213,adservice-1:0.2685197380531274,currencyservice2-0:0.23349772003397465,adservice-0:0.23306075511792934,node-6:0.03115261775068602,node-5:0.02511031848596164,node-1:0.008202366826742228,node-4:0.0028326247513480365,node-3:0.002810503572424966,node-2:0.002735423697052611
1652051200,pod,recommendationservice-2,Kubernetes Container Memory Load,recommendationservice-2:0.4158194104636362,checkoutservice-0:0.347894394308023,checkoutservice-1:0.34034958298891943,productcatalogservice-1:0.3057138933329152,adservice-1:0.3054553156807148,frontend2-0:0.3052449423616455,adservice2-0:0.29145341245656536,cartservice-2:0.2794151313849886,cartservice-1:0.2772229830471138,currencyservice-0:0.27463815742911485,currencyservice-2:0.27222572146817414,shippingservice2-0:0.2672633397532265,recommendationservice-0:0.2607398379230748,shippingservice-1:0.26064785344078356,checkoutservice2-0:0.256444403417675,frontend-2:0.2555295394493363,adservice-0:0.25469334057746806,checkoutservice-2:0.25456071876231384,cartservice2-0:0.25147937777226814,productcatalogservice2-0:0.25134360704139536,paymentservice-2:0.25071813678188903,cartservice-0:0.2222391510546724,node-1:0.21945573043410016,paymentservice-0:0.21673113614011533,adservice-2:0.21598021500285883,frontend-0:0.21501856679388642,emailservice2-0:0.21307958607170488,productcatalogservice-2:0.200854788072008,shippingservice-0:0.1929412439307763,recommendationservice-1:0.18530449953947825,shippingservice-2:0.18245490894524186,currencyservice-1:0.1795993965149921,paymentservice-1:0.17209719059639153,frontend-1:0.1718800608292201,node-6:0.1648842731170071,node-2:0.15733968685625468,productcatalogservice-0:0.1541489231167343,emailservice-1:0.15327466709710216,currencyservice2-0:0.150900355062678,paymentservice2-0:0.1462182155462717,node-4:0.1403907946609514,node-5:0.14003970187345716,emailservice-0:0.13323659877731134,recommendationservice2-0:0.12232392038294304,node-3:0.08801409365322431,emailservice-2:0.07959027702452436
1652052222,service,emailservice,Kubernetes Container Memory Load,adservice-1:0.5297595202019818,emailservice-0:0.5141156532875056,currencyservice-0:0.5037572377708713,currencyservice2-0:0.5013708725510403,emailservice2-0:0.48631865648106,cartservice-2:0.4331784943869587,adservice2-0:0.4251589801076428,emailservice-1:0.4245917408369079,cartservice2-0:0.4211472862211141,checkoutservice-2:0.41440355957287894,paymentservice-2:0.40874067830271543,shippingservice2-0:0.4054320210260536,emailservice-2:0.39923095640383477,productcatalogservice2-0:0.39578481379149405,adservice-2:0.3928343581469265,frontend-1:0.3860995477249986,cartservice-1:0.38243610422001423,cartservice-0:0.35115118809734275,adservice-0:0.34143795874838495,frontend2-0:0.3390960676822717,checkoutservice-0:0.33681129524467796,paymentservice-1:0.3270824765313171,paymentservice-0:0.3203616305294844,productcatalogservice-1:0.31850296194819117,currencyservice-2:0.3077932405545015,checkoutservice2-0:0.30121012849940604,currencyservice-1:0.29540008558998987,frontend-0:0.27281807862762303,shippingservice-1:0.26979677130019863,shippingservice-2:0.2690557535516937,shippingservice-0:0.2595394691280098,checkoutservice-1:0.25374726586506485,productcatalogservice-2:0.2517831271093384,paymentservice2-0:0.23964007797202977,frontend-2:0.22968766468066007,recommendationservice-0:0.22743140632801853,productcatalogservice-0:0.20526722411228435,recommendationservice-1:0.19722873798258725,recommendationservice-2:0.1794275274857355,recommendationservice2-0:0.1752158446741249,node-6:0.011467648696187613,node-2:0.0022814973030440863,node-5:0.002150133620196753,node-4:0.0018036267475947177,node-3:0.0016437154006841393,node-1:0.0016387009060277768
1652053117,node,node-3,Node Disk Space Consumption,node-3:0.5474370513969419,productcatalogservice-0:0.3869139735991085,adservice-2:0.36805669955451065,currencyservice-0:0.35731226178245495,productcatalogservice-1:0.34987117077461566,checkoutservice-2:0.3473943569202176,adservice2-0:0.3455925722419102,frontend-2:0.3448679267187171,cartservice2-0:0.33877371076981716,productcatalogservice-2:0.3270425121887875,currencyservice-1:0.3203369117120744,paymentservice2-0:0.31993380730795545,paymentservice-1:0.3156081005625407,recommendationservice2-0:0.3147023940710539,node-2:0.31374616960938834,shippingservice-2:0.3112878843072236,node-6:0.3072008984859675,cartservice-2:0.2993374147063472,frontend-1:0.295250020740143,recommendationservice-0:0.2902888368033277,paymentservice-2:0.283448143172295,currencyservice2-0:0.282321998548183,adservice-0:0.281112313816773,checkoutservice-0:0.28070164286282295,frontend-0:0.27641802319218195,recommendationservice-1:0.275050318266404,currencyservice-2:0.27438468770995855,cartservice-1:0.27289712677043537,cartservice-0:0.2614127440027422,node-1:0.26081446506385497,paymentservice-0:0.25558571902171834,adservice-1:0.23239706864547535,checkoutservice2-0:0.23198961006675875,frontend2-0:0.23172456779460726,node-4:0.23086981840901447,emailservice2-0:0.2260090264717037,emailservice-1:0.22400227584970378,node-5:0.21589322113618212,productcatalogservice2-0:0.2053042065199063,shippingservice-0:0.1963727423124169,recommendationservice-2:0.19546098539121837,emailservice-0:0.19498187887787863,shippingservice2-0:0.18451942726510276,shippingservice-1:0.17813064486817,checkoutservice-1:0.16850218710866646,emailservice-2:0.15766935375910113
1652055279,pod,shippingservice-0,Kubernetes Container Network Resource Packet Duplication,checkoutservice-0:0.5978644682284372,productcatalogservice2-0:0.5683417760045298,checkoutservice-2:0.463961469117039,currencyservice-0:0.4212938468310017,checkoutservice-1:0.40814311448584434,checkoutservice2-0:0.4029871967004563,recommendationservice2-0:0.397159377944573,currencyservice2-0:0.3753614703411152,shippingservice-0:0.37293680781896826,paymentservice-0:0.3157588634975064,cartservice-1:0.3004208996468005,currencyservice-1:0.2999790474647959,cartservice-0:0.2886895072109023,shippingservice2-0:0.28690024195805236,frontend2-0:0.28524080439848387,cartservice2-0:0.2786880911735966,productcatalogservice-2:0.2754096566239362,currencyservice-2:0.27206293421354966,shippingservice-2:0.2661948667645255,recommendationservice-0:0.2531367029979938,adservice2-0:0.2468566748146945,recommendationservice-1:0.24079956601346705,adservice-2:0.2277666326945449,frontend-1:0.21949837478058398,productcatalogservice-1:0.2188826434528416,emailservice2-0:0.21845388142296548,cartservice-2:0.2168052092346799,recommendationservice-2:0.21529579717566463,emailservice-1:0.21472564256252324,shippingservice-1:0.2108854121358649,paymentservice-2:0.20737992756815204,adservice-0:0.20537895312261176,adservice-1:0.20310885859988703,emailservice-2:0.1986582724050232,emailservice-0:0.19838084957306526,paymentservice-1:0.1975724746199378,frontend-0:0.17529983966407373,productcatalogservice-0:0.16107228511379593,paymentservice2-0:0.1523030032680339,frontend-2:0.13026055599512804,node-3:0.09934990358623395,node-5:0.09169451433718968,node-1:0.08559251916784105,node-2:0.08186606757457023,node-4:0.08051541989852018,node-6:0.06717446336494436
1652056357,node,node-3,Node CPU Failure,node-3:0.3423077889194295,productcatalogservice2-0:0.31949417725870405,frontend-1:0.28970878485364343,checkoutservice-0:0.2853637244935788,frontend-0:0.28510649246180236,frontend2-0:0.2764703338594743,paymentservice-1:0.25794891232451495,recommendationservice2-0:0.23619891195078904,productcatalogservice-2:0.22037638479394184,checkoutservice-2:0.2110104278428749,recommendationservice-0:0.21096524751778364,cartservice-2:0.21010239310071524,productcatalogservice-1:0.20695245772854967,cartservice-1:0.19761131266724977,paymentservice2-0:0.19592043945443713,currencyservice2-0:0.17631838048294046,shippingservice-2:0.17402206147223545,checkoutservice-1:0.16976167189426883,checkoutservice2-0:0.1639318177917132,node-4:0.16325928104680684,adservice-2:0.15711722349458349,node-2:0.15549550917765775,currencyservice-0:0.15084629632329138,currencyservice-2:0.14784146420398567,currencyservice-1:0.1369177539240338,adservice-0:0.13150715544486904,node-1:0.12493294212827315,recommendationservice-2:0.12186012611666357,shippingservice-0:0.12069577806496327,paymentservice-2:0.11760164285908932,cartservice-0:0.11625920825919639,adservice2-0:0.11105095931372089,cartservice2-0:0.1102046450199594,shippingservice-1:0.10518479734522486,productcatalogservice-0:0.1003968652710196,recommendationservice-1:0.09965846256430727,adservice-1:0.0976541573170005,frontend-2:0.0966394670122898,paymentservice-0:0.09497540783912962,node-5:0.09480168969498919,shippingservice2-0:0.09053234170423528,emailservice-1:0.09042730856785708,node-6:0.09033309860515433,emailservice2-0:0.08890708729310585,emailservice-0:0.08298570012508259,emailservice-2:0.07968532876763645
1652058023,node,node-1,Node Disk Space Consumption,node-1:0.5220442212095998,node-2:0.4766794489377075,node-5:0.4305600765886805,node-4:0.40293427211295957,node-3:0.3949395407825431,node-6:0.3049438796950245,emailservice-0:0.1668442594764704,frontend-2:0.12872083133781528,adservice-0:0.12737741617368956,emailservice-1:0.11676535849935597,adservice2-0:0.10225084705872645,cartservice2-0:0.09477991303647514,checkoutservice-2:0.0869949606274243,paymentservice-1:0.08605146732790984,emailservice-2:0.08431847010988776,frontend-1:0.08311474735845487,checkoutservice-1:0.08090255462743949,paymentservice-0:0.07656063296556241,productcatalogservice2-0:0.07652366234186009,paymentservice-2:0.07258815169928921,frontend-0:0.07070379071672554,checkoutservice-0:0.0644468641209743,emailservice2-0:0.06408851484373457,shippingservice-2:0.06344232229289722,shippingservice-1:0.06152655851580404,paymentservice2-0:0.053253072700189676,adservice-1:0.052334799742301215,shippingservice2-0:0.05219145656460463,productcatalogservice-0:0.04588491403785503,adservice-2:0.04270180651404085,recommendationservice-0:0.04224502837856527,shippingservice-0:0.036884077693455496,productcatalogservice-1:0.03682226491145547,productcatalogservice-2:0.03606633962242939,recommendationservice-1:0.035952604939563794,frontend2-0:0.03526927812339444,checkoutservice2-0:0.03296789812695394,recommendationservice-2:0.032622460527606915,currencyservice-0:0.031091807162014245,currencyservice-1:0.029358688722836184,currencyservice-2:0.027829442301437617,cartservice-2:0.027277458230408436,cartservice-0:0.02687035337614621,recommendationservice2-0:0.026784090344660245,cartservice-1:0.026740816581314057,currencyservice2-0:0.021976554960518008
1652060333,pod,recommendationservice2-0,Kubernetes Container Write I/O Load,recommendationservice2-0:0.5722757117350544,frontend2-0:0.41214846075046135,adservice2-0:0.38136415549295516,productcatalogservice2-0:0.3807371277427378,checkoutservice-2:0.3695765688806533,adservice-0:0.35997547401431357,frontend-1:0.3546417628873693,checkoutservice2-0:0.3494533421522887,cartservice2-0:0.34255350646666183,adservice-1:0.34104504966047405,recommendationservice-2:0.33736715610022533,frontend-0:0.3192822260509887,checkoutservice-0:0.31543498710311185,emailservice2-0:0.31305320282814897,cartservice-0:0.31184311638579826,paymentservice-0:0.2938931722585621,emailservice-0:0.29377768267107246,checkoutservice-1:0.2928473513684494,frontend-2:0.2905485406646242,emailservice-2:0.2835015115723875,shippingservice2-0:0.27482611900462023,paymentservice-2:0.27435937053560494,shippingservice-0:0.27305146543897124,paymentservice2-0:0.2727835789421023,emailservice-1:0.26822164242572116,shippingservice-1:0.26211923819005106,shippingservice-2:0.26027189100792875,cartservice-2:0.258672302994716,adservice-2:0.2522150770794975,recommendationservice-1:0.24942408328026833,cartservice-1:0.24207369286222932,currencyservice-1:0.23582241007801572,currencyservice-0:0.2331491533754584,productcatalogservice-2:0.21828136203163118,currencyservice2-0:0.20359498911528415,recommendationservice-0:0.1983292604362015,currencyservice-2:0.19395421059898335,productcatalogservice-0:0.17182984578251947,paymentservice-1:0.1670020403217821,productcatalogservice-1:0.15593392881789617,node-5:0.139316900867483,node-3:0.07994573194734102,node-6:0.05721930654831977,node-2:0.046032404781301266,node-1:0.04142198760608081,node-4:0.022289564350254403
1652061480,service,currencyservice,Kubernetes Container CPU Load,currencyservice2-0:0.5265747586506618,currencyservice-1:0.5010971060978443,currencyservice-2:0.49229184255107195,currencyservice-0:0.470106455002666,cartservice2-0:0.4400731516469845,productcatalogservice2-0:0.4390109741723057,adservice-0:0.4373858514522345,checkoutservice-0:0.4239006037799121,checkoutservice2-0:0.39892241995783245,adservice2-0:0.3914570934155509,frontend2-0:0.3825109204650533,cartservice-2:0.38091065464647356,cartservice-0:0.37655848623480337,frontend-0:0.3655827682283769,cartservice-1:0.35532755435427565,shippingservice2-0:0.3498372477760058,checkoutservice-1:0.3430131015095288,adservice-1:0.3388140689746978,shippingservice-2:0.33489600835345723,emailservice2-0:0.33059102106167526,checkoutservice-2:0.3300250567052837,shippingservice-0:0.328275812512486,emailservice-1:0.3039176436046094,recommendationservice-0:0.29798069585357995,frontend-2:0.2906268495446216,shippingservice-1:0.2902827566980689,emailservice-2:0.274550631183463,frontend-1:0.26836504794130966,recommendationservice-2:0.2640206595319494,productcatalogservice-1:0.25750920218409784,emailservice-0:0.2537212266120735,paymentservice-0:0.23404419174933042,productcatalogservice-2:0.23031033624338937,adservice-2:0.2242827471277613,recommendationservice-1:0.21975767901118623,paymentservice-2:0.20376687037435376,productcatalogservice-0:0.19627495798838707,recommendationservice2-0:0.1512929884247694,paymentservice2-0:0.14784123272257982,paymentservice-1:0.14767682657223288,node-5:0.013412050771767006,node-6:0.007804454867504061,node-2:0.005792035940967067,node-3:0.005613280061874187,node-4:0.005447407703545271,node-1:0.004948131808113166
1652063842,service,recommendationservice,Kubernetes Container Write I/O Load,recommendationservice-2:0.8051036822943836,recommendationservice-0:0.7970480594551071,recommendationservice-1:0.7867997210780984,recommendationservice2-0:0.6912772993976822,currencyservice-1:0.45448945284188297,productcatalogservice-0:0.43865358310799524,currencyservice2-0:0.4271844969648448,checkoutservice2-0:0.42333568301594954,productcatalogservice-2:0.42206955076925995,shippingservice-0:0.4163141144371374,shippingservice2-0:0.40993757053444063,cartservice-2:0.3958227584917573,checkoutservice-0:0.394409503967777,frontend2-0:0.3831208957225056,currencyservice-2:0.38055900111854,adservice2-0:0.357703894376145,frontend-0:0.3510514865927295,emailservice-0:0.3489083386321112,checkoutservice-1:0.34737161818425993,frontend-2:0.3461053389239664,adservice-1:0.33861070153942,paymentservice-2:0.32666242907806137,productcatalogservice-1:0.32549465091417956,cartservice2-0:0.3236035229632795,currencyservice-0:0.3190298793977813,emailservice-2:0.31843980737119343,checkoutservice-2:0.31632911606381237,adservice-0:0.31036138404884517,paymentservice-0:0.3031863232393291,productcatalogservice2-0:0.2950787544962941,adservice-2:0.28801488441152195,cartservice-0:0.277936351819384,shippingservice-2:0.27171762609089584,emailservice2-0:0.2602765155653927,cartservice-1:0.24942876253820392,emailservice-1:0.22616547252856964,shippingservice-1:0.21496867621651494,paymentservice2-0:0.2143175884375483,frontend-1:0.20399598989378953,paymentservice-1:0.1836530297591423,node-6:0.12236060179876186,node-2:0.05847230913134125,node-5:0.040160002205983016,node-4:0.034625409103653616,node-1:0.027277319254793275,node-3:0.026874932313406763
1652064977,node,node-4,Node Memory Consumption,node-4:0.706742073167578,node-5:0.3234538128514774,node-1:0.2590751206634107,checkoutservice-0:0.21788281653108688,node-2:0.21591181580596172,checkoutservice-2:0.19760409693234438,productcatalogservice2-0:0.19355815083577146,cartservice-0:0.18846619129449318,cartservice2-0:0.188059673338118,node-3:0.17448896947004414,checkoutservice2-0:0.15427370940243432,checkoutservice-1:0.14818857686998727,productcatalogservice-0:0.14774853547700126,frontend-1:0.14768406747906368,recommendationservice-2:0.13867853213097833,frontend2-0:0.12995771754194588,node-6:0.12215638223093966,productcatalogservice-1:0.12079726520079055,recommendationservice-0:0.11432035258046054,adservice-0:0.10909791626109398,currencyservice-0:0.10603401695495324,recommendationservice-1:0.10095748652533544,adservice-1:0.09837073510853933,paymentservice-1:0.09411964533812665,adservice2-0:0.09372322804312146,recommendationservice2-0:0.08170771176527447,currencyservice2-0:0.08040862746680187,shippingservice-0:0.077153666169387,currencyservice-1:0.07311964315291884,productcatalogservice-2:0.06922892579984281,adservice-2:0.06688981119041261,frontend-0:0.06570241002679605,emailservice2-0:0.06382006191490079,shippingservice2-0:0.06262386774458807,emailservice-1:0.06070548495473826,emailservice-0:0.060068403745746235,cartservice-2:0.05523032183220653,currencyservice-2:0.05414710367874636,cartservice-1:0.05386127457767334,paymentservice-0:0.051935530332180256,shippingservice-1:0.05162793493084211,paymentservice-2:0.04574341657318668,frontend-2:0.04085227525531227,paymentservice2-0:0.04065585781553565,emailservice-2:0.03492991691210854,shippingservice-2:0.03149513889470019
